108,1067
17,1068
83,1069
83,1070
83,1071
148,1068
85,978
134,991
134,1001
42,1041
149,981
150,1072
151,1044
151,1045
151,1046
151,1047
151,1048
152,987
34,1049
51,1073
51,1074
51,1075
51,1076
51,1077
51,995
153,1078
34,1079
150,1080
154,1016
155,1056
42,1081
114,1008
114,1019
114,1021
24,1007
156,1082
156,1083
156,1084
156,1085
156,1086
156,1087
157,1083
157,1084
157,1085
157,1086
157,1087
158,985
34,1088
34,1037
34,1038
42,1089
42,1090
42,1091
154,987
114,1022
159,973
145,968
109,1092
146,972
146,974
9,1093
147,1009
150,1078
36,1007
83,1094
109,1069
109,1070
109,1071
160,981
134,990
161,1057
161,1058
161,1059
161,1060
161,1061
161,1062
162,971
162,972
162,974
134,1023
134,1002
83,1095
108,1096
53,962
53,963
63,973
42,1079
104,978
163,1005
42,1097
42,1098
42,1099
108,1100
103,1101
66,1102
164,994
165,995
30,1007
17,1103
166,1104
167,1105
29,1007
66,979
114,1054
42,1083
42,1084
42,1085
42,1086
42,1087
42,1106
25,1107
25,1108
25,1109
25,1110
25,1111
25,1112
25,1113
158,990
158,991
163,1009
163,1010
157,1106
168,1114
169,997
42,1115
170,985
33,1007
39,1007
34,1116
42,1117
42,1118
114,1020
114,1040
114,1041
171,1024
171,1025
171,1026
171,1027
171,1028
171,1029
114,1042
43,1007
172,1057
172,1058
172,1059
172,1060
172,1061
172,1062
28,1007
28,1043
173,979
174,1119
174,1120
83,1092
175,981
120,1121
176,964
177,971
177,972
177,974
115,1101
178,990
178,985
178,991
52,1122
42,1056
45,1007
179,983
179,984
109,1094
180,1005
134,989
60,1122
109,1095
25,1123
25,1124
46,1007
150,1125
150,1126
48,1127
181,993
182,1105
183,983
183,984
35,1007
35,1043
108,1128
150,1129
108,1130
48,1131
48,1132
48,1133
48,1134
48,1135
48,1136
48,1137
153,1072
184,979
132,1138
42,1116
42,1088
185,1105
48,1139
21,981
44,1007
28,1140
186,987
103,1141
103,1142
103,1143
103,1144
103,1145
48,1146
48,1036
120,1055
34,1097
34,1098
34,1099
25,1147
103,1148
103,1149
103,1150
103,1151
103,1152
76,1153
187,1030
153,1154
153,1155
42,1156
34,1157
188,1158
188,1159
37,971
37,972
37,974
114,1034
114,1035
114,1091
114,1117
114,1118
114,1160
51,1014
51,1015
158,986
158,998
42,1161
155,1162
158,1000
158,989
158,996
114,1033
114,1161
132,1163
189,1030
190,1164
190,1165
190,1166
190,1167
169,1004
114,1039
114,1079
42,1168
42,1169
191,979
157,1082
192,965
192,966
192,967
170,986
170,998
13,981
193,1158
193,1159
34,1170
42,1171
42,1160
42,1172
194,1158
194,1159
120,1173
108,1139
195,987
195,988
196,1009
196,1010
13,979
24,1043
197,1174
163,1175
198,962
198,963
199,1176
199,1177
199,1178
199,1179
199,1180
199,1181
200,971
200,972
200,974
174,1182
115,1149
115,1150
201,1140
178,1000
178,989
178,996
178,1003
115,1141
115,1142
115,1143
115,1144
115,1145
115,1183
115,1184
115,1185
202,1158
202,1159
37,965
37,966
37,967
178,986
178,998
42,1162
42,1186
42,1187
42,1188
42,1189
128,1190
134,1000
134,996
134,1003
134,1020
203,1191
36,1043
150,1154
150,1155
134,1022
150,1192
134,1037
134,1116
134,1038
204,979
0,965
0,966
0,967
205,986
206,1158
206,1159
108,1193
25,1044
25,1045
25,1046
25,1047
25,1048
91,1194
91,1195
91,1196
91,1197
91,1198
91,1199
150,1200
207,1105
108,1201
108,1202
103,1183
103,1184
103,1185
108,1104
42,1157
208,1203
208,1204
208,1205
208,1206
208,1207
186,988
66,1208
66,1209
209,1016
111,1194
111,1195
111,1196
111,1197
111,1198
111,1199
103,1210
13,1211
155,1114
109,1212
66,1213
152,988
168,1056
103,1214
103,1215
103,1216
103,1217
103,1218
103,1219
103,1220
103,1221
210,962
210,963
30,1043
211,1222
11,1127
29,1043
71,1223
66,1224
166,1147
169,1011
169,1012
169,1013
158,1001
158,1002
42,1225
42,1226
42,1227
212,1228
34,1229
17,1121
114,1089
114,1090
35,1230
155,1186
155,1187
155,1188
155,1189
213,1119
212,1231
114,1232
114,1233
114,1234
114,1235
34,1019
42,1232
35,1084
35,1086
35,1087
158,1003
214,1105
109,1236
215,1084
215,1087
17,1173
216,1237
216,1238
216,1239
216,1240
216,1241
216,1242
216,1243
216,1244
216,1245
216,1246
216,1247
170,991
157,1081
157,1156
157,1248
217,1057
217,1058
217,1059
217,1060
217,1061
217,1062
218,1016
114,1088
219,1101
219,1143
219,1144
219,1145
219,1183
219,1184
219,1185
156,1106
170,1001
170,1002
39,1043
33,1043
220,1249
221,1105
42,1250
219,1148
184,1158
184,1159
42,1251
154,988
222,1036
223,1228
5,1139
9,1252
9,1253
27,1254
121,979
223,1231
48,1255
224,1056
225,969
226,994
227,994
228,994
229,994
230,1044
230,1045
230,1046
230,1047
230,1048
231,1256
231,1257
231,1258
231,1259
231,1260
232,1163
233,1261
234,1019
235,1044
235,1045
236,1057
236,1058
236,1059
236,1060
236,1061
236,1062
237,1262
24,1093
233,1009
233,1010
43,1043
115,1148
115,1151
115,1152
238,1263
239,968
183,1016
115,1218
115,1219
115,1220
115,1221
115,1264
92,1010
211,1068
240,987
240,988
241,969
115,1265
115,1266
115,1267
115,1268
92,1269
242,981
243,962
243,963
134,1042
244,980
149,1270
134,1040
245,969
45,1043
246,981
247,1158
247,1159
248,969
15,1153
46,1043
51,1103
205,998
205,1001
205,1002
25,1271
205,989
205,990
205,985
205,991
18,1153
249,1272
250,964
204,1158
204,1159
251,981
108,1273
181,992
252,969
108,1274
55,1057
55,1058
55,1059
55,1060
55,1061
55,1062
253,981
44,1043
42,1170
85,1191
48,1275
48,1276
254,970
254,969
48,1277
255,1222
48,1104
249,1191
256,1278
108,1270
108,1279
257,1104
180,1128
42,1280
15,1223
13,1281
13,1282
13,1283
76,1147
258,1104
259,969
103,1264
13,1284
260,1285
42,1229
108,1286
92,1287
92,1288
92,1289
92,1290
92,1291
92,1292
92,1293
92,1294
92,1295
92,1296
92,1297
92,1298
42,1299
103,1300
103,1301
197,1302
195,1303
66,1304
66,1305
215,1065
166,1193
13,1306
13,1307
13,1308
261,981
158,1023
258,1255
30,1093
145,1068
262,1309
169,1092
263,1310
34,1021
168,1311
169,1066
264,1262
29,1093
114,1171
114,1172
42,1234
42,1235
158,1020
265,1044
265,1045
265,1046
265,1047
265,1048
114,1049
216,1312
216,1313
216,1314
216,1315
216,1316
216,1317
266,969
149,1318
42,1248
255,1068
13,1319
13,1320
13,1321
13,1322
216,1323
114,1324
34,1325
213,1182
157,1326
154,1213
180,1006
215,1081
66,1148
142,1327
114,1157
34,1081
258,1328
42,1082
220,1329
163,1269
83,1212
139,1009
139,1010
219,1266
219,1267
219,1268
233,1330
35,1082
35,1083
35,1085
263,1277
215,1086
114,1331
39,1093
267,970
267,969
203,969
158,1008
33,1093
219,1149
219,1150
219,1210
219,1151
219,1152
219,1214
219,1215
219,1141
219,1300
219,1301
219,1216
219,1217
219,1218
219,1219
219,1220
219,1221
219,1142
219,1264
63,1057
63,1058
63,1059
63,1060
63,1061
63,1062
42,1332
213,1120
268,1333
268,1334
268,1335
268,1336
268,1337
268,1338
258,1147
249,970
249,969
102,1101
102,1143
102,1144
102,1145
102,1184
102,1185
163,1339
163,1340
269,1341
210,1148
200,1342
178,1021
114,1037
114,1116
114,1038
42,1343
42,1344
258,1277
270,1345
25,1153
271,965
271,966
271,967
170,989
170,990
170,996
80,1346
108,1347
210,1101
210,1141
210,1221
210,1142
210,1143
210,1144
210,1145
210,1183
210,1184
210,1185
272,999
180,1017
222,1006
273,1269
83,1236
274,987
274,988
28,1093
258,1348
258,1349
121,1350
275,995
115,1210
13,1351
276,1352
276,1353
277,1354
277,1355
225,970
43,1093
278,969
234,1091
234,1117
234,1118
235,1046
235,1047
235,1048
279,1277
234,1021
280,1057
280,1058
280,1059
280,1060
280,1061
280,1062
92,1009
7,1356
165,1357
115,1214
115,1215
115,1216
115,1217
115,1358
178,1020
132,1359
281,1350
178,1001
178,1023
178,1002
282,994
283,1360
108,1361
36,1093
241,970
284,1333
284,1334
284,1335
115,1362
115,1363
180,1036
285,965
285,966
285,967
178,1008
286,1105
287,969
276,1089
276,1090
276,1091
288,1101
289,968
290,990
290,985
290,991
115,1364
175,971
175,972
175,974
291,969
115,1365
134,1041
134,1008
238,979
292,1191
293,1263
180,1273
294,969
295,969
296,970
296,969
245,970
297,970
297,969
45,1093
298,1030
299,1131
299,1132
299,1136
299,1137
256,1309
299,1147
300,1147
46,1093
109,1366
301,962
301,963
168,1354
168,1355
248,970
270,1285
70,1030
205,1000
205,996
205,1003
205,1022
205,1023
205,1042
35,1093
302,1231
150,1367
25,1368
25,1369
303,1057
303,1058
303,1059
303,1060
303,1061
303,1062
304,969
305,969
306,970
306,969
307,969
83,1370
195,1371
195,1372
302,1228
150,1231
195,1373
163,1374
48,1173
308,970
308,969
309,969
310,1057
310,1058
310,1059
310,1060
310,1061
310,1062
311,1057
311,1058
311,1059
311,1060
311,1061
311,1062
312,970
312,969
44,1093
150,1375
149,1376
109,1377
252,970
48,1378
83,1377
150,1236
276,1173
149,1354
28,1191
313,962
313,963
222,1096
163,1191
103,1265
103,1266
103,1267
103,1268
37,1379
37,1380
37,1381
37,1382
37,1383
37,1384
7,1385
7,1386
165,1103
314,1387
315,970
315,969
258,1193
48,1348
48,1349
48,1388
316,1389
273,1009
273,1010
317,1342
103,1358
318,1373
318,1371
318,1372
319,1131
319,1132
319,1136
319,1137
48,1345
166,1390
263,1255
149,1114
150,1391
150,1392
92,1393
259,970
76,1123
76,1124
320,988
103,1364
321,1101
263,1394
322,1293
322,1294
322,1295
322,1296
322,1298
322,1395
42,1325
108,1396
48,1397
319,1133
319,1134
319,1135
66,1398
66,1399
215,1063
215,1064
195,1400
102,1102
42,1401
66,1402
152,1101
323,970
323,969
324,1230
148,1222
325,1403
114,1115
114,1332
263,1173
79,1162
103,1404
158,1040
158,1022
158,1041
139,1405
326,1406
326,1407
257,1193
59,1148
66,1408
215,1409
215,1410
215,1411
215,1412
215,1413
215,1414
215,1415
219,1416
85,1278
42,1417
108,1418
149,1419
114,1251
155,1420
34,1056
42,1421
25,1422
222,1396
34,1054
114,1423
114,1424
114,1425
114,1426
34,1421
327,1427
327,1352
327,1353
327,1428
128,1389
69,1122
34,1089
34,1090
34,1091
34,1115
328,970
328,969
212,1429
266,970
329,987
329,988
169,1069
34,1083
34,1084
34,1085
34,1086
34,1087
34,1106
258,1173
34,1156
108,1430
170,1023
330,983
330,984
114,1229
42,1431
66,1145
66,1185
274,1001
219,1432
219,1364
159,1249
159,1329
114,1098
103,1102
13,1433
268,1434
102,1141
102,1142
102,1183
42,1435
34,1436
219,1358
219,1437
219,1438
219,1439
219,1440
219,1362
219,1363
219,1265
18,1147
331,970
331,969
203,970
273,970
273,969
79,1114
170,1037
170,1038
220,1441
114,1442
242,1277
66,1101
36,1272
42,1443
15,1110
15,1111
15,1112
15,1113
215,1156
263,1036
34,1063
34,1064
34,1065
55,962
55,963
137,989
137,990
137,985
137,991
137,986
137,998
258,1394
263,1104
66,1444
258,1445
258,1446
258,1447
258,1448
258,1449
258,1450
258,1451
258,1452
258,1453
258,1454
258,1455
147,1290
147,1291
147,1292
147,1293
147,1294
147,1295
147,1296
147,1298
147,1456
332,1457
332,1458
332,1459
200,1460
200,1461
200,1462
200,1463
200,1464
42,1465
42,1466
333,1467
333,1468
220,1400
66,1149
66,1150
66,1210
66,1151
180,1067
210,1149
210,1150
210,1218
210,1219
210,1220
210,1264
334,1371
334,1372
170,1000
170,1008
66,1144
66,1184
154,1102
335,1030
53,1057
53,1058
53,1059
53,1060
53,1061
53,1062
233,1269
336,970
336,969
307,999
256,1469
53,971
53,972
53,974
295,987
295,988
273,1393
273,1287
273,1288
273,1289
273,1290
273,1291
273,1292
273,1293
273,1294
273,1295
273,1296
273,1297
273,1298
337,1123
337,1124
210,1265
210,1266
210,1267
210,1268
210,1365
210,1432
210,1364
338,1158
338,1159
43,983
43,984
242,1310
168,1470
168,1471
168,1472
339,1057
339,1058
339,1059
339,1060
339,1061
339,1062
25,1473
66,1474
100,1104
178,1019
340,964
155,1475
341,1333
341,1334
341,1335
341,1336
341,1337
341,1338
341,1434
108,1476
342,970
342,969
115,1300
115,1301
343,970
343,969
344,970
344,969
134,1089
134,1090
134,1091
134,1117
134,1019
276,1427
276,1428
278,970
345,1056
279,1173
234,1054
51,1477
346,1357
347,971
347,972
347,974
178,1040
178,1022
178,1041
85,1478
85,1479
234,1160
2,1284
263,1275
288,1364
123,1102
5,1127
284,1336
284,1337
284,1338
115,1438
115,1439
115,1440
348,965
348,966
348,967
349,1357
137,1330
288,1143
288,1144
288,1145
288,1184
288,1185
153,1480
350,1481
350,1482
215,1483
288,1148
288,1149
288,1150
178,1034
178,1035
288,1484
288,1485
288,1486
288,1487
288,1488
288,1489
288,1490
288,1491
288,1409
288,1410
288,1411
288,1412
288,1413
288,1414
288,1415
288,1492
290,989
290,996
290,986
290,998
290,1001
290,1023
290,1002
287,970
351,970
351,969
123,1350
352,1270
353,1158
353,1159
291,970
234,1089
234,1090
234,1115
178,1039
178,1079
5,1255
276,1019
354,971
354,972
350,1080
355,970
355,969
123,1224
149,1493
356,1177
356,1178
356,1179
115,1432
240,1256
240,1257
240,1258
42,1420
357,1475
134,1088
5,1277
358,1057
358,1058
358,1059
358,1060
358,1061
358,1062
120,1103
294,970
295,970
134,1039
134,1079
359,970
359,969
256,1494
256,1495
299,1133
299,1134
299,1135
360,1354
361,1104
220,1000
220,989
220,990
220,985
220,996
220,991
220,1003
220,986
220,998
220,1020
134,1299
109,1496
30,1105
362,987
363,970
363,969
364,970
364,969
154,970
154,969
270,1131
270,1132
270,1133
270,1134
270,1135
270,1136
270,1137
365,964
150,1497
150,1498
150,1499
150,1500
366,965
366,966
366,967
109,1501
109,1502
83,1366
83,1496
367,965
367,966
367,967
180,1139
5,1104
205,1020
205,1040
205,1041
368,994
108,1503
362,1468
369,970
369,969
370,970
370,969
371,970
371,969
304,970
305,970
307,970
372,979
195,1504
195,1505
195,1506
25,1507
373,1129
108,1508
209,970
209,969
309,970
374,970
374,969
256,970
256,969
233,983
233,984
109,1370
375,1138
15,1271
37,1509
376,1510
376,1511
377,1405
378,1138
150,1512
150,1513
195,1514
83,1515
66,1211
66,1306
66,1307
66,1308
163,1272
25,1223
260,1509
378,1359
149,1355
48,1516
73,1007
150,1517
150,1518
257,1519
257,1520
17,1521
17,1522
379,1468
37,1523
257,1139
42,1436
150,1524
74,1007
74,1043
121,1101
121,1143
121,1144
121,1145
121,1183
121,1184
121,1185
48,1394
48,1525
222,1202
209,1213
21,1354
21,1355
318,1514
23,1354
23,1355
215,1114
380,1526
15,1527
15,1528
15,1529
15,1530
15,1531
15,1532
381,1191
263,1533
263,1534
34,1280
13,1535
18,1123
18,1124
103,1438
103,1439
103,1440
103,1362
103,1363
276,1131
276,1132
276,1133
276,1134
276,1135
276,1136
276,1137
103,1365
103,1432
34,1536
105,1153
218,979
258,1050
258,1051
258,1052
258,1053
321,1148
321,1149
321,1150
321,1151
321,1152
321,1214
321,1215
321,1141
321,1143
321,1144
321,1145
321,1184
321,1185
382,1357
155,1445
155,1446
155,1447
155,1448
155,1449
155,1450
155,1451
155,1452
155,1537
155,1453
155,1454
155,1455
155,1538
155,1539
155,1540
317,1460
317,1461
317,1462
317,1463
317,1464
149,1541
195,1542
195,1543
195,1544
103,1545
103,1546
103,1547
48,1533
48,1534
66,1318
66,1419
163,1548
318,1504
318,1505
318,1506
158,1042
66,1549
257,1131
257,1132
257,1133
257,1134
257,1135
257,1136
257,1137
383,1468
152,1149
152,1150
59,1149
59,1150
59,1210
59,1151
59,1152
59,1101
59,1214
59,1215
59,1141
59,1300
59,1301
59,1216
59,1217
59,1218
59,1219
59,1220
59,1221
59,1142
59,1143
59,1144
59,1145
59,1264
59,1183
59,1184
59,1185
59,1358
59,1437
59,1438
59,1439
59,1440
59,1362
59,1363
59,1265
59,1266
59,1267
59,1268
59,1365
59,1550
59,1432
59,1551
59,1552
59,1364
59,1553
59,1554
59,1555
59,1556
59,1557
59,1558
322,1290
322,1291
322,1292
322,1456
322,1559
25,1560
25,1561
25,1562
25,1563
25,1564
152,1141
152,1142
152,1143
152,1144
152,1145
152,1183
152,1184
152,1185
384,1357
163,1393
163,1287
163,1288
163,1289
163,1290
163,1291
163,1292
163,1293
163,1294
163,1295
163,1296
157,1565
157,1566
320,987
79,1186
79,1187
215,1168
215,1169
385,968
155,1284
155,1567
35,1568
35,1569
386,1148
114,1343
114,1344
114,1466
219,1570
219,1571
219,1572
18,1105
48,1573
42,1574
42,1575
42,1576
42,1577
215,1484
215,1485
215,1486
215,1487
215,1488
215,1489
215,1490
215,1491
215,1492
387,1244
387,1247
387,1312
48,1519
48,1520
319,1345
258,1275
258,1276
48,1006
388,1578
166,1173
386,1101
386,1143
386,1144
386,1145
386,1184
386,1185
386,1267
386,1268
386,1364
150,1579
114,1580
114,1581
114,1582
389,1030
153,1129
76,1422
149,962
149,963
36,1583
36,1584
36,1585
39,1468
169,1070
169,1071
169,1094
114,1586
34,1250
195,1587
42,1588
137,1589
15,965
15,966
15,967
132,1560
132,1561
132,1562
132,1564
115,1590
115,1545
115,1546
115,1547
390,1140
391,1457
391,1458
391,1459
392,1468
108,1591
215,1106
154,1402
132,1357
42,1331
327,1592
13,1162
13,1186
13,1187
393,1096
89,968
34,1588
92,1593
92,1594
92,1456
92,1559
92,1395
327,1595
327,1596
327,1597
394,1468
21,1376
48,1598
48,1599
48,1600
54,1527
54,1528
54,1529
54,1530
54,1531
54,1532
156,1230
42,1601
357,1056
215,1083
215,1085
125,1468
13,1567
395,1602
263,1328
357,1560
357,1561
357,1562
357,1564
258,1139
114,1325
123,1016
190,1031
190,1032
178,1249
178,1329
34,1603
34,1604
77,1211
77,1306
77,1308
2,1318
166,1605
166,1606
42,1352
42,1353
66,1607
128,1608
396,1609
219,1404
219,1610
397,1230
114,1611
34,1082
215,1319
215,1320
215,1321
215,1322
215,1433
398,1131
398,1132
398,1133
398,1134
398,1135
398,1136
398,1137
102,1267
102,1268
261,1445
261,1446
261,1447
261,1448
261,1449
261,1450
261,1451
261,1452
261,1537
261,1453
261,1454
261,1455
263,1147
34,1117
34,1118
42,1233
399,1468
219,1365
219,1550
219,1551
219,1552
219,1553
219,1554
219,1555
219,1556
219,1557
147,1612
147,1613
147,1614
147,1590
147,1545
147,1546
114,1097
114,1099
157,1615
215,1616
352,1376
57,1354
57,1355
389,1526
149,1617
11,1275
11,1276
137,1000
137,996
137,1003
137,1020
18,1107
18,1108
18,1109
18,1110
18,1111
18,1112
18,1113
223,1429
166,1618
400,1124
15,1107
15,1108
15,1109
66,1141
274,989
274,990
274,985
274,991
274,986
274,998
274,1022
274,1023
274,1002
274,1042
102,1148
102,1149
102,1150
102,1151
102,1152
102,1214
102,1215
102,1216
102,1217
102,1218
102,1219
102,1220
102,1221
102,1264
258,1533
258,1534
114,1170
232,1619
219,1009
219,1010
324,1494
166,1620
220,1621
114,1622
401,1354
401,1355
153,1236
2,1194
2,1195
2,1196
2,1197
2,1198
2,1199
92,1623
402,1389
256,1624
256,1625
256,1626
256,1627
256,1628
256,1629
258,1537
166,1630
66,1143
66,1183
279,1104
108,1631
137,1022
137,1001
137,1023
137,1002
137,1042
222,1632
142,1056
66,1364
215,1248
149,1633
354,987
354,988
147,1287
147,1288
147,1289
147,1297
147,1593
147,1594
147,1559
147,1395
147,1634
147,1635
147,1636
120,1637
5,1394
156,1081
219,1638
219,1639
219,1640
219,1641
219,1642
219,1643
263,1193
34,1168
34,1169
151,1644
403,1208
403,1209
210,1151
210,1215
210,1216
210,1217
257,1036
231,1645
231,1646
334,1506
220,1647
66,1648
79,1007
12,981
170,1003
27,1649
190,1354
190,1355
210,1362
210,1363
210,1550
210,1556
210,1650
210,1651
210,1652
210,1653
210,1654
210,1655
210,1656
404,985
405,1082
405,1083
405,1084
405,1085
405,1086
405,1087
258,1539
258,1540
406,1657
158,1049
158,1033
158,1034
158,1035
170,1034
170,1035
42,1324
79,988
209,987
178,1054
178,1161
178,1232
178,1233
178,1234
178,1235
407,1056
7,1658
48,1128
232,1252
232,1253
270,1036
5,1036
276,1592
234,1161
234,1232
234,1233
234,1234
234,1235
407,1114
134,1118
276,1595
276,1596
276,1597
111,962
111,963
222,1100
115,1404
408,1354
408,1355
409,1056
79,987
410,962
410,963
411,1375
196,1269
53,1333
53,1334
53,1335
53,1336
53,1337
53,1338
53,1434
367,1056
17,1659
178,1042
115,1102
368,999
263,1276
92,1007
412,1468
231,1468
11,1457
11,1458
11,1459
413,1660
108,1661
121,1016
414,1010
100,1193
193,1373
5,1388
115,1437
415,1354
415,1355
108,1662
416,1030
417,1608
418,1638
418,1639
418,1640
418,1641
418,1642
418,1643
288,1215
288,1141
288,1218
288,1219
288,1220
288,1221
288,1142
288,1264
288,1183
175,1122
419,1371
419,1372
419,1506
288,1210
288,1151
288,1152
288,1267
288,1268
420,1660
215,1663
290,1040
290,1022
284,1434
421,1105
276,1021
276,1054
422,1009
422,1010
261,1262
324,1024
324,1025
324,1026
324,1027
324,1028
324,1029
319,1006
352,1493
147,1416
147,1570
100,1664
66,1350
423,1665
424,1371
424,1372
424,1506
76,1649
278,1416
278,1570
278,1571
278,1572
290,1000
290,1003
425,1255
210,1009
210,1010
426,1140
115,1550
115,1555
115,1556
115,1558
276,1117
276,1118
356,1176
356,1180
356,1181
115,1666
2,1567
15,1667
15,1668
234,1343
234,1344
234,1171
234,1172
234,1332
139,983
139,984
427,1578
428,1354
428,1355
242,1104
134,1170
270,1618
429,1468
17,1669
430,1262
255,977
100,1670
286,1665
431,1140
108,1390
85,1007
85,1043
432,1163
178,1049
178,1033
288,1671
288,1672
433,1468
245,978
108,1673
154,1211
154,1306
154,1308
354,974
360,1355
434,1354
434,1355
425,994
257,1310
220,1040
220,1022
220,1001
220,1041
220,1023
220,1002
220,1042
15,1649
134,1401
134,1574
134,1674
219,1084
219,1087
238,1526
220,1008
220,1039
220,1079
196,1416
196,1570
196,1571
196,1572
17,1675
275,980
362,988
270,1519
270,1520
219,1650
219,1651
219,1652
219,1653
219,1654
219,1655
219,1656
435,1140
201,970
201,969
436,970
436,969
270,1533
270,1534
51,1357
437,1044
437,1045
437,1046
437,1047
437,1048
288,1676
438,983
438,984
439,1104
190,1677
190,1678
190,1679
190,1680
190,1681
205,1037
205,1038
270,1348
270,1349
108,1682
83,1501
83,1502
149,1122
440,1468
260,1147
314,1683
205,1008
177,1044
177,1045
177,1046
177,1047
177,1048
88,1007
104,1007
441,970
441,969
442,970
442,969
443,1684
319,1193
150,1685
108,1686
373,1524
319,1104
150,1687
150,1688
108,1689
108,1690
319,1525
319,1173
444,970
444,969
445,1468
162,981
21,1122
446,1147
447,1510
447,1511
257,1050
257,1051
257,1052
257,1053
109,1691
260,1275
195,1692
195,1693
18,1649
17,1694
150,1695
75,1269
180,1270
109,1515
201,1510
201,1511
448,1114
37,1696
37,1697
195,1698
180,1279
105,1223
108,1378
17,1699
155,999
17,1700
150,1701
23,1376
48,1702
163,1703
163,1704
76,1705
449,1706
252,978
73,1043
17,1222
450,1017
451,1707
451,1708
451,1709
150,1710
452,1359
120,1699
249,1711
249,1712
249,1713
249,1714
249,1715
249,1716
249,1717
249,1718
249,1719
249,1720
257,1721
15,1368
15,1369
453,1707
145,1222
76,1722
76,1723
76,1724
76,1725
54,1153
107,1191
25,1528
25,1529
25,1530
25,1531
25,1532
454,1371
454,1372
66,1726
121,1148
121,1149
121,1150
121,1210
121,1151
121,1404
121,1152
121,1214
121,1215
121,1141
121,1300
121,1301
121,1216
121,1217
121,1218
121,1219
121,1220
121,1221
121,1142
121,1610
121,1264
121,1358
48,1193
48,1721
403,1303
455,1684
254,978
257,1146
48,1727
343,1371
343,1372
13,1728
259,1707
259,1709
259,1729
259,1730
48,1731
109,1732
83,1732
108,1733
251,979
25,1734
66,1735
152,1102
103,1437
150,1736
